sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL
780.1243108539911,827.2016916658962,796.1468640313824,791.9170171464485,811.1957491143457,811.4375404320693,338.1375441327333,801.8483612369488,804.7141555638641,804.5675321915378,374.20775259692056,804.5353430151398,825.7970933765432,329.2747984324498,821.6500234490109,781.3346338292694,799.221628029872,808.4742167715042,808.9683931586553,805.0084447494446,790.6009689889114,157.65916353280522
797.8032811216249,806.2566734776501,801.1351734525125,791.6027815781922,798.7208240851924,803.3849640749442,307.309933569619,791.4164221981879,794.4777695571903,805.697672802322,497.5299127472116,797.5584336470935,791.9632543203027,373.5068844583063,793.5648176961986,799.173193141573,798.1952008640937,794.6467181404607,797.3146935209417,781.9894226584726,808.2947484193174,179.92448182978325
803.5711257151174,791.4284244358372,806.6213067452105,794.0060735455597,790.4445955939957,795.8471208609919,394.4133890219998,807.00309879409,806.3293181775551,804.4770856001732,308.0218382824965,809.6408716828836,816.3911680544406,313.6344618770987,809.2784012808123,798.7825249161672,831.9310756784486,799.0946671769584,791.0880777458472,794.5732620026598,798.0617386122719,143.9450692425837
814.7789404474152,789.2910750193889,815.8601681614535,778.7610427569019,783.9355367974242,806.3278186610628,412.9682266525233,794.2436217376222,802.029230208513,806.4272275986755,473.4062992244897,811.8947048892464,816.7770081407645,305.1623813898974,800.5701312489708,815.1344974324213,802.9875290836569,803.3198033056901,778.481845986707,792.1221624809176,797.3548515868939,192.3150501845322
794.8172978172636,804.8247241524318,787.6218450117315,794.7424497831923,802.0346363586723,822.706928578044,313.1417278856705,801.2200981464537,784.8425588500277,813.2915253013243,415.73508171447867,787.7239218486301,794.46411758292,327.03325783096454,802.6859227886325,806.3081168455478,792.4820894990481,801.9049967977907,792.8084668075758,793.7915240174889,779.9613763559324,150.1186717525906
791.9150639710681,797.7653721467415,821.3303337465627,792.408673384463,792.436492547157,801.8186625505849,455.1055233390021,825.6008453826879,815.4750520133006,801.9652116970148,387.7230838379181,805.9740006984986,805.6898307918527,492.62302231783474,815.2846842641253,789.7581317567079,795.7364240379445,807.0945181713904,797.888697611723,798.3185618141521,806.3541803020922,155.7450191429307
794.9824295641546,807.1400049409209,780.479122004775,801.5039378647621,785.7774629040233,802.4822058630034,390.6577669496055,799.0394010027535,817.9587767309553,807.0900375758852,445.05153208302727,807.0117274231089,816.2839662312854,409.9059071790034,805.0783575628963,818.5409256633419,811.4844570919676,795.6451362943016,790.1282047284882,795.2790942230288,787.6074160514653,134.0664366456245
809.1540211770207,804.7323762457354,798.4821490496441,803.4175597577716,793.5342711575747,795.4063910045976,404.878053865516,811.4927332628567,793.8721130951561,799.1026430571277,397.33378828494057,797.0243649664001,796.2087225901251,493.164432230644,805.3829607904963,812.2103369552535,801.1327041053777,805.1310579817608,798.687430329077,780.2070018962421,800.5993263026633,137.80585486248935
803.2875110965969,799.2717108734313,805.8831720648458,818.7617083921589,789.184519963856,791.5015563053521,388.15254938764565,792.9682357487411,796.1229844006401,814.4011721544947,474.6846476163321,813.7570681331161,797.9641963989764,386.49957566602643,810.725073373098,805.8209770346862,785.6172202168264,797.4045332241608,800.7685188295877,807.4791025611753,802.773769379582,166.11033318986296
794.7023979623297,791.5320628193159,802.8099186773503,809.5042383818605,816.8714163507257,808.3033581654424,380.1526121750652,799.6501150950304,802.858653907249,793.2360769794074,480.1403728022517,798.4994441296748,794.1831908605136,362.3632266170519,796.3504727045712,797.7351590115017,809.192289345752,807.388104808875,797.7514401819192,789.272569742602,813.6065859583865,148.731487370958
805.1326743311336,784.8515277531413,793.7730048017941,794.2309634433759,808.8163975694945,791.4391617409113,411.9280662616436,817.7080063563551,803.3445678998703,818.0094043291082,384.34418537469105,801.2557645347155,789.8524326930714,401.2283725680488,791.60790332661,790.4056076327652,793.31855914461,806.1536748401305,793.4999741917654,802.3924686411115,786.9117960088089,188.4836158019536
800.9707754934805,795.5348504793297,797.9187774964272,791.0158532865164,799.9202735868338,800.715662372194,331.0480491861425,793.7303294221223,806.5854427267283,799.5984204935565,355.3655594470103,798.2692817571613,793.50722454934,387.902337726582,789.5519080597896,796.2779322392895,818.7329777621754,790.645612979554,801.6865467196673,820.7408266974998,769.8048784417917,131.02853720584676
809.6864499053289,808.5639879432347,795.0699906534117,804.919191715065,814.7994413889003,795.2234255323489,336.3856260990542,818.1244855799692,820.1020453876635,785.6922489788195,418.47006571867246,800.1557904758147,787.7605973323774,321.1329368523488,780.33643410624,810.8874861970419,810.8004806571465,810.8598211617503,804.4194064956941,790.8061540841358,801.838495447537,156.53658340703552
792.9794690612265,802.1409374413021,794.1063524305579,786.7976679297935,800.7736830764762,804.7897982574639,472.35712420270346,807.0775193545547,798.2305277250595,801.2810441491079,482.47266912333816,789.0372491310479,800.3408346825922,428.1652629380412,820.5620712994032,818.8458630593461,795.5267810434125,794.6403655488596,789.0960092255715,774.6971247725367,818.0051118151085,153.61418827383648
796.7233785340223,787.5426122128802,808.4960209702102,818.3145876585436,791.3871579867174,803.3366210528695,489.22309242672657,794.3753322410573,792.0170275546154,793.1894834252512,342.13243780113334,785.5994911740571,792.3002676894135,343.2076365019199,788.9679163427832,815.4324352827219,812.8101636173511,808.0805779828114,814.1093237974627,797.1399577811989,812.3894635293943,131.35293416423207
796.0789184686785,801.7318092585118,803.5701548596505,811.7944012072129,815.2312407726965,810.375399442579,374.6618632559506,806.3240773905552,786.2068077198547,808.4064354898873,424.59331671269655,815.9450506322497,802.3378591179074,423.91759097956594,797.7874637641423,795.1115057821372,800.6785551052741,803.6728731340135,799.0141186771574,811.0095963499857,802.0965941527462,138.7057879300357
785.3648505186788,803.8531737972884,793.0709040473935,795.3082434789529,805.3891004368465,794.8998360114525,354.1489346287108,809.7255444962673,792.6906996005808,793.4737602069761,426.31204401850414,791.5303865168167,784.4410435379638,430.04021847963065,797.2318670011108,788.8038256671099,808.5277367512222,818.3818367679512,800.1884962294484,819.583474542206,795.0836381436795,158.95498724430448
802.9612027706457,791.1614256379887,808.9959987543325,782.8686547090912,789.6275384567355,797.3012506470662,428.79990864780314,806.218099622172,799.668730271262,795.5381656678522,446.6226044830562,790.086076505437,803.3088023221445,330.4049706257296,803.074066978091,801.408862469112,804.8473281729448,797.7653401762815,807.0821442325656,787.7045040554758,808.071225966373,164.50052091132127
802.6105527217989,801.5372510594552,803.0729952087661,813.5387237416542,798.0966132191639,790.212362842177,381.74683421961925,784.2977528010954,817.9455786351779,781.1045926905447,326.313537025452,778.4660988639629,808.3352896160892,312.2699254221336,808.157372125393,782.3156063443715,791.5364334500913,796.5068320388181,802.332161312635,804.9669922323652,790.2645380029553,158.30028230784083
800.0511345664246,800.58208718446,808.1286211883896,798.8546015474739,791.2438174661524,795.5570673992389,305.077271132069,792.7286282417513,794.8238870096383,795.4769368075092,443.1649929364177,793.6103825231049,780.0626435742854,456.152317213688,808.6047348835974,803.2316771418479,793.5645016768253,799.8058039411227,809.5313663391324,795.3468954321995,804.7635776935622,167.16563748884658
797.6541286662485,788.5702970216938,806.2962884192361,812.3781631197346,786.1720026903566,803.7730049304486,331.2305194732381,797.524813644485,802.237879516389,775.7612067337104,481.8065041331282,786.769102065925,803.7405656984757,391.96008475386407,794.1692256143106,798.5239741370133,810.2996081758116,796.9682021716573,802.8712416520183,798.9405164569587,805.0547015916662,171.6592172433977
799.807396202656,807.4419197149994,804.5777286615189,797.7060925593197,803.674816654743,800.8382662792936,1903.2594841651053,801.8383451632251,799.5448775469875,780.9219244212261,1934.9893948868144,809.7531245847798,800.7959786237603,1748.7982445316457,816.9572287781086,802.3278674294016,796.3996073124301,803.2208231076698,795.4805062808812,792.6836826109147,807.4990023942371,39.15535903976454
797.3710917079173,798.1877582678189,816.7449243334754,799.5652305018614,796.864703138276,814.104591452035,1811.936785526715,826.930336639805,795.7576366660196,791.396149892205,1779.7785351896357,805.1562808844395,805.540577711159,1920.3097029476655,818.9728869477311,792.4323602298407,792.7192290214468,799.889079960514,792.1066149428033,818.9044068515578,802.7926783821653,25.378457323095997
800.2246589281204,793.5062696167857,799.9440398117096,784.6889249744428,809.2180150197726,804.097627959595,1982.5075959974092,803.4980002456791,794.3016707176124,795.8639446657836,1997.0996911380944,809.7842211202803,791.3829692974374,1762.649280648377,801.5669372824652,778.1007829502145,803.7334855971139,791.8698562773988,799.9295501451944,800.4930833152022,790.4908927031277,18.726305626947475
805.4711911517521,813.2130403227301,806.6874165559251,805.1425475601784,804.8268788720922,791.3891208982643,1750.2071096710342,789.9594540315799,803.2950873557301,818.8768765734019,1707.7308796293053,805.2214254593393,800.3003147916409,1717.56959158536,810.2353064418535,811.9459222051373,803.1237821046657,808.2327991567771,797.8439042143198,807.688396759689,803.1852100479888,24.082205259677743
788.1918718469116,814.1960300451364,789.0829912386068,805.7205744171414,804.2009449045185,814.0336997012519,1850.1078338646682,799.0453575291093,784.8282630332832,805.5655312453375,1881.0586419503363,788.9633017146963,778.4761645539082,1865.7098413451704,801.7528677893392,809.5838581984204,811.9273516541641,802.2576152311176,796.2814211772134,793.9177349255524,790.0830333655969,35.73573350552467
811.1432169466888,793.9957643426129,796.129002975256,799.3780898300068,806.0685059321567,806.9790327253903,1907.2651929652468,782.2375366653355,807.5057916752177,786.6451843090011,1897.851794495398,796.6921077567245,808.7645564550294,1878.5689198158204,786.6327456112407,800.5166097685108,787.4213184409111,800.1761325193365,792.7153837831966,803.6311562774453,793.6711972511521,19.147093731551905
807.1538131544124,781.3346004863938,806.9553775756577,811.243533598705,820.5654356482954,795.5695597887152,1909.1407417675427,799.1940025070323,795.8380559511475,804.8603628941763,1906.4136671222386,792.1980087088253,784.3850677755814,1961.5739183841515,795.8817663103634,802.2907468820571,807.3138025257499,790.2463397272174,803.1952467078296,803.111099911432,801.8932830729237,15.78029189460101
807.1818572570794,810.0751368983692,808.4910211074315,796.6592276902006,788.6911156467409,795.2050703260076,1894.5916870306446,791.6694394299924,788.6993066095964,784.5269601106163,1736.1162736367266,813.3057490403904,815.03419828429,1873.0944837253046,801.3192796677196,810.7431801271556,805.9042206125147,813.0350793193476,816.5361726849228,781.1035070790384,802.9724427338012,13.872137407926443
804.3847573880972,793.1537017424,797.0603305233582,805.646059258936,804.7363207681145,802.9657554514076,1782.586464035558,809.1539027556016,795.4998714200418,810.8269105388707,1981.558935041939,788.0321135357369,796.6987990603355,1803.6442561170338,795.4545228125655,802.2433965677808,798.5785346305945,806.6470274533311,801.3988723283912,820.1527511046064,788.1076753492287,18.93578195170634
800.1961665769398,807.9062559916276,799.2840074814193,789.8033566130788,790.7361887001846,804.6318479526758,1746.8619706059867,794.5045972540446,812.5714921686257,795.2887534818212,1754.354983715025,808.9369768938911,797.8833301806882,1940.9035644578962,797.8134672256497,809.0401755476131,803.3868731792169,794.470791626327,809.9611821491113,812.9064446092254,810.5398577118287,33.401442611201304
806.7286123596682,780.2989618228817,784.8212625331919,799.7644784912576,805.5551264634225,801.9729226563121,1890.7820980480133,798.8323408420475,794.6466491298378,799.0636381126083,1886.8260209719524,808.9295387010877,793.7226609391549,1862.0836679562262,799.0860044249089,797.0251779912614,810.2945748159835,810.0182485368193,786.0977807484654,796.0280468385401,805.7200627830048,24.14879095585785
805.9181413374138,808.9259733829931,796.4297079919339,798.2564574209716,790.8131348851391,803.1130867344289,1879.7906348418314,793.6444215859559,803.5845361820963,813.2579664754219,1766.8028237369256,818.2962020171609,797.1196112607793,1723.7840853893574,799.1912150213454,813.1198373857395,808.7231538002845,795.0242916161479,801.5776143929377,788.9773025954414,792.9527156438911,16.8244481108062
796.4595928905898,787.8882807071922,808.9038316351979,802.2530792204094,795.8263318639491,816.9995737457638,1753.8068030867723,817.3885135185333,792.6904372428453,787.1283643141575,1792.1649251063814,795.903134073705,814.1853134514804,1869.755168093974,800.5225849049748,803.2078572593268,788.5698068792627,792.1799650748897,789.0263168102894,803.4756161380355,784.6241520355082,14.985549988292476
794.263982271031,807.3076411906652,805.7520501610657,796.3047307116664,797.0491008576209,810.7154315223488,1911.5417436711691,796.7875723388208,807.5792184992362,786.0288181488701,1863.9375625184373,807.1232215958016,775.1219134346492,1972.4055636264986,789.393949336034,801.9405194360587,808.2015818675549,792.4029688251971,785.230750724681,800.866976994144,798.5509542091856,19.981884295311374
801.0185629526198,800.1427306783644,805.0066572138121,798.6852740432834,809.7581671934471,801.9063559126503,1836.551597520097,818.325570434792,806.855077387902,794.1640067365399,1825.158025569373,822.8165183653884,812.7696538608819,1818.893787649466,792.8298385087206,787.2993891128797,799.3531139496748,782.2893144691191,792.6062859254097,803.5566894856323,795.5405628613884,38.19773118657126
815.4902015149519,790.4606058060335,800.4977368718096,808.2604717144151,809.1845444394241,809.4131058076748,1900.328177480946,808.1415176211826,818.4860883329641,810.3837885101932,1748.067680292952,793.8235832306631,803.3802348110171,1788.89774056994,787.1541573430003,802.8695585430171,800.7287409801552,804.715423804182,811.9189933441357,801.9157739619409,801.1314045705302,20.29080137770073
787.608929243461,795.9296368707322,800.0706315862818,795.6323576276178,787.5428262355362,789.6747609647246,1951.2101239310452,804.8206672733538,798.2443605450078,784.8065392452315,1751.2809207262544,784.6495975246764,787.9297835214278,1743.040837105406,809.778155496862,791.6804508250555,800.7319699100169,781.6885512166165,809.5001582866964,805.0624098930592,796.3688333884444,39.64372227863906
785.3247473424756,806.863184569567,793.3967886052656,783.9342289926132,800.5493411099985,803.979270499468,1750.9185285730769,803.6873314731752,806.6865480475791,771.6784440188943,1825.44343644884,781.1998996609224,789.2468760695076,1745.4336565806072,778.9435305815967,793.617172734715,798.4975701120175,787.7155616873424,802.430047220544,814.473056993918,779.9254313925499,24.556913672960686
801.6476084123651,801.0589445311523,806.9882842020254,817.4958390420542,792.9042014525082,818.0930634973311,1705.743460399051,803.9379729821625,800.9806753953894,795.48841141591,1927.1848934826503,807.1271202886134,816.763930272082,1829.8314453025457,811.5359034331692,791.8462437168388,811.9170749710706,779.2441199092146,784.6729944011007,805.6810320512865,796.1165306169884,15.374917548704527
800.5088770185602,805.8441298047248,804.2097294438939,813.8145407869049,787.4149508932467,797.8195410460762,1933.730775918736,780.7232742065439,812.9587178186301,805.5174079991092,1969.3893940543367,781.1684979194141,790.5449312005727,1878.703947248459,813.8634939726285,789.3376506810077,799.1628204015079,799.139303072091,798.0371934861206,789.5034450109006,796.9438088893169,36.73420275380528
801.7334166437041,819.7644058451549,804.920188479928,787.0773730489439,797.8298294957563,791.5236607138091,1882.9092275457847,797.2111660584924,792.8116761239127,812.0026174973883,1725.2382986778148,796.2768094706207,788.4664948940404,1724.1846215508806,796.9781941301737,821.2477140301696,788.8045387161683,798.4967953972813,803.0170000890173,813.6256285271245,806.3366102477406,23.810661194044805
802.439531979085,784.3575838828895,794.7396515733242,806.8970780524519,796.9151721154418,793.4791111140694,1909.8918708866365,808.4515797118432,807.4500531287728,795.368386379146,1817.9311722678203,804.3731318703896,811.3731454236473,1981.8705767075498,773.968629121727,813.313390619884,796.0647014403027,796.7330378681363,801.755362295786,816.4061456348829,793.0180032538894,31.290140305135733
797.767977453652,816.1721257496862,778.4665708012875,794.9702522944866,824.2671648634553,789.1036696265761,1951.4464924965928,799.511028165259,798.0530270388332,795.88573392884,1730.073669116863,801.8517553682991,803.3855287628592,1926.5400852335588,796.3868943803271,819.2036750214426,801.7869471681048,789.5742230532942,781.5620641651925,831.5205673451209,816.7867467337256,39.51134749627455
814.8986343860208,801.0435593752321,810.971527117537,802.6348721533107,804.329598253607,792.152380918723,1940.84328044735,785.9481015319642,799.358118228915,811.5390073425575,1704.9777441897793,804.2544486418417,790.620744234636,1875.9871754850988,799.3581583871118,787.7710498044444,812.2921478429705,788.2776624656336,791.0968215198013,788.765059667604,780.8835944934824,11.50526050959922
783.9909602152348,791.0121595167687,795.2116254399159,802.9422412901349,786.2238249924576,796.2949190140997,1988.2760440786474,799.4759554942253,800.9175248444838,781.3025830030458,1898.5156047931869,802.2228985580085,802.1662497540461,1948.5316012816972,789.8940178007109,800.712537499109,806.0309468494884,804.6436986354657,799.3592223585129,802.4288201315028,813.1116749780263,12.900836793627015
791.7150297521976,786.69686374261,791.3722423595688,797.6559219968368,794.3522599582906,785.9443298082135,1860.7805236556355,817.0410551625549,802.5224039642668,796.1147922481699,1880.7348325899763,812.7886581331339,789.7424731635972,1724.056027043634,794.8478160619176,787.064923747959,791.4946472125296,794.4944806829151,805.3629090951719,779.1790129681101,797.7568102912189,31.613702243882685
798.9674523985095,798.1087960922297,806.93478911914,792.162343344136,810.2138329542939,800.156183339496,1846.5486897979715,812.4689171553472,798.8377095687804,801.9042388992506,1748.905734144466,790.476836192612,811.008213984226,1843.0516633199372,815.3019519886335,793.0430512280294,824.8518991667889,803.1635832153614,778.0387217890005,805.5314915637921,808.5958487234356,18.45475009886416
783.5681118884584,809.2165011192446,796.0798736008087,793.0945894768374,820.8844277286993,809.0227717378665,1820.566159967219,799.3799599063396,802.1471318317052,804.4921872128504,1770.1438499279193,793.2300486154147,810.6137096487313,1889.027938058499,806.6492716230174,790.8187301658343,802.6477531097798,791.1475131387577,798.3787602452014,794.5179970183323,800.7980148405874,15.529041908502972
798.2414559556793,798.7245087962247,810.5993638404663,790.8380808451876,784.1401668776205,790.9224381985308,1746.1073128532614,809.5144927705809,815.7811805756219,794.9019330680911,1707.1123260933555,792.2734055472918,805.3200619882194,1948.5958718354868,790.754358856219,812.3958400644157,812.7539073799901,801.8106274277109,801.4304876987895,819.2344579482495,811.3955553602547,11.180856394591885
816.6147016572802,815.1115493024735,806.170059495767,791.6817779176955,781.2007561486096,815.1928392364177,1871.7821698646067,796.3349297963194,809.8544968561522,800.3444101170584,1950.4841617083212,808.3019181186261,803.6166106124701,1935.0408680147802,784.0240083040457,796.0377032189824,798.4828556642277,813.0327803731607,808.4961198851621,792.2538502998142,796.1263803544718,10.655401359586055
800.2088648829596,785.4882430994844,806.8356932320048,799.3282170995064,818.7096517537178,805.1079208852759,1783.1037572977937,782.9612841317328,808.691545924969,775.1167264658701,1992.4071788145654,809.0039858839507,817.6118812486737,1783.1207749140199,796.7298268239023,810.6837933369402,805.3335924470545,805.8616580039278,806.9285758423744,783.1081696203274,789.0137957482219,33.23456809359372
802.3070090571869,799.8791105215395,786.3404428879946,792.8424001088924,803.896141773709,810.3058058562406,1976.3922536638927,790.7553401187045,795.4446047397613,793.4175158766615,1740.6378610384072,804.5122531931851,799.9968632738822,1982.2640508677614,797.8654322064956,806.0412088958852,808.394685045184,795.8758618178352,805.825713188088,795.2873625929748,814.2050428727106,14.0330028210865
787.3983523482742,787.4760655558688,812.119439853864,806.8205206571262,791.3170726812364,793.4216544614786,1874.9572412831292,815.628887685082,791.1075917177168,804.5350871255447,1769.4425641295895,811.8349366688993,788.181258745792,1737.303752429261,804.9619918736331,823.0363875210479,812.1819471175426,802.5719897035593,792.0005949329807,780.2451222878286,798.8651935411785,24.031618479134526
793.8363859196053,803.6363188262496,802.6125053123386,814.8724615533592,805.3462908612244,808.5452522706662,1877.852054152433,797.260069181707,809.5530055823775,790.1770596574532,1960.5228571840803,788.2195913262362,804.4947391283231,1962.5400855863456,794.6468328743234,785.2055577686027,810.5736830537822,797.5933482546978,780.9199786287669,807.5109945450731,802.2155847362421,28.17690445538449
796.2480361967606,808.868873900973,796.3072286075379,794.1994675862995,773.6425226098312,789.0806609960468,1806.477398263103,797.5661602062498,808.7604679252979,800.5898422158959,1977.9391393868555,816.6722411155114,820.8604704953711,1991.2820748813856,805.1149957536186,812.592332397868,808.7219700007298,800.0788018469473,796.069472429386,779.3491695374368,812.347519140448,22.850554017065388
796.8228490324377,795.7923820631895,801.4338846734225,802.3940450053537,800.0337550659716,808.9024750083651,1715.5968055933122,797.0016180372512,814.7267067575099,804.468725008027,1825.888214842043,815.2323862171226,789.8524050681415,1753.1460569667877,819.3515404006023,811.4644087040073,796.849132688059,796.7438894785149,810.0163182520856,800.2845758118316,789.6804475790557,10.813199570086994
812.8164379500377,773.9578614337287,782.2376476710168,804.9968511030294,803.2782117284308,801.7183933979353,1709.5231296118966,819.0413658957301,793.9601937403077,796.5745079914224,1715.1867416807222,807.3562199724574,796.3853723330601,1916.6198192611355,808.1550102244427,790.2662116197297,794.2825395804393,798.3566479411461,813.9345452752443,779.221881801438,805.9549089763925,33.50504507763726
805.5769106072512,801.989481467965,804.0865281148067,804.7200227091928,809.2427013953783,805.5325121998478,1827.0005432459593,816.2595891536206,797.7045134463965,801.7046377099657,1711.8175501078458,817.8179890877107,804.1644603810146,1712.0856556333995,799.5191149266923,810.0713333647316,803.3260751032419,802.1209335307418,807.1054910229778,796.7970219546336,794.1010524353711,10.315396736249605
788.8854204306297,804.3673855173352,789.7062849181793,800.7595526791608,789.8610404770747,788.2440539437515,1725.3696134291713,822.1878023344814,783.6051583747457,790.3726743471539,1872.1849598207032,783.4337679232223,799.4609515099426,1821.6268475417464,798.168495289467,803.3614496302623,809.3312807234107,790.0664130041805,804.2934082280174,816.4337815580453,798.6783064435563,32.85669683132452
802.4650477843201,804.042947549617,786.4732971415647,807.4268241835972,800.8568716140336,791.0493015772339,1882.0540866620418,798.4095478959995,796.0752889393913,797.9338872030395,1817.8685326679538,794.7555186373735,790.1769641962269,1854.8849897593022,796.4332686582013,797.725237400466,797.7727929922339,789.8412117301002,803.7963964838597,803.6064789143579,800.7227896538429,36.79913481364368
804.9822174849678,812.3578219182216,784.7764081378211,804.8224895268065,790.7457537394041,805.9722821825338,1964.2919016918972,802.9562448874709,809.9657051057944,806.1021616958923,1708.5957282732963,792.6469653931805,811.2185785623047,1874.1935677728902,811.8064091245215,791.76064513028,810.6517196571439,786.1145744616879,794.4388125323921,791.3650639503506,784.9977813855306,22.985197631715167
811.4014903852127,789.2894632035095,811.1268837498992,787.623375776727,802.5538375567431,790.516519957758,1964.8744449556166,784.8335745057921,795.335046207718,801.5697296096844,1874.975717693767,807.2147932375734,823.2004072201726,1980.781174474568,793.726865540487,792.8089054855081,814.5261674548618,783.9972889549629,798.6993970644638,799.6879651106092,792.2116295717957,26.066274192933946
815.8054068656837,806.8021610545045,793.7073660630721,808.6915606438928,791.0465367763697,804.6320629209912,1897.7136230396698,814.7693442611827,806.4047979520083,794.1346873043607,1703.3907609767068,789.4985926039785,801.9613145902391,1901.6752061882585,800.4522270899998,820.4981209578592,790.8367908092658,787.8271730777952,816.6906952582633,800.1801687204445,813.5107289241314,24.309501778529615
789.8490580817213,811.9250751247797,815.337277099165,808.8729083726674,795.9189916083978,786.3286219353976,1763.3695494418794,788.3222044873206,798.0949689400219,802.2421640429079,1936.2115874447818,807.5749514933749,790.95931710264,1844.3833853657711,800.5119790188108,800.0068281895748,791.6307929620372,801.5946250680413,790.5744199420812,804.726303458434,808.8619118858479,21.676258558703164
791.8914248878966,782.2141241599348,794.641985369477,792.3671389582141,790.0418460520978,808.4817421266666,1958.8990494076616,802.1677556376263,803.2405702822156,807.1460979063662,1791.9298468110114,813.7053614399672,784.5103947494653,1942.9025108797669,794.9821580718847,807.8213000153146,798.5962494109466,791.0721248450811,816.1477879070985,786.3314163671918,799.3736042267277,36.62273606111081
787.4242214108539,803.1965182591898,782.9264204240706,800.379378354476,806.5113624182366,787.6747668523149,1965.8280305939625,789.0269747236715,788.5230861018433,779.5005872142252,1712.0774009027696,806.95202900084,802.5797598122118,1985.1598462863226,786.275344521159,792.0910061833245,803.076126681892,805.1361446423109,796.7797184550794,805.9256727384733,802.4312345851289,36.818005320099715
797.6598014089302,794.9582016899233,788.8347556005134,806.8332899281107,808.5845111665667,805.5229993767953,1758.9960754858876,794.111331732613,800.852094496339,811.5907406495589,1876.505666294946,802.837510236615,811.0387734331625,1706.6198446046872,803.2297450361767,792.2014705377836,794.7543298623295,800.3471374875256,813.2543210909508,772.9560836839722,797.0575749436355,20.074490939246036
804.6635837444634,799.1847732689836,812.3581162000694,797.9068618042064,797.6537943004258,806.25630933646,1921.2278257312032,791.627375689503,770.0886402909928,796.6374526131892,1819.3053243299164,790.1212665909925,804.7516774649538,1994.7563816768115,799.3899602814462,810.8198480924995,813.5220267886715,780.3149578656195,785.9318499050246,793.7011544763619,813.5658338582798,28.45209262044094
809.873345165891,803.4767648353834,798.4410182206333,810.7297804776601,800.3823799496002,793.0322818157042,1785.955864678137,793.9212473932419,798.1310384183802,804.2548993324023,1992.1401240071448,791.5314903387464,799.9759615908115,1725.839641719104,805.0024046943657,786.5042378844847,804.2406686151845,806.5497558422169,805.8590420116465,795.1172615754846,797.9964742220584,37.80722686437592
799.2404897635748,795.1277143588645,794.517127035094,823.6387249461936,785.5140858536646,805.8202656708472,1940.7920937058789,794.6087729685103,783.6952675628486,811.9724692364523,1863.2595987511106,812.4961890529667,794.1072834821069,1944.3160337806285,794.6639969356083,795.8478623209472,800.3944704824074,808.1079864559171,792.6322986405238,806.3332682607124,802.3184209213484,38.86175496824055
796.8015247674516,793.2429192083839,801.6001822585279,792.1401396736502,797.0032335199321,802.6044226333356,1999.1713699710808,794.5173120507492,812.0599451654682,786.2832630276953,1782.5717543111025,807.7934900390533,789.0783636728191,1784.1004257654238,812.2082129881305,800.3402741107224,785.6409047613147,790.0613732516515,785.8473280807581,800.2263085267687,811.4603014414206,25.268771212661427
801.5175799224874,800.3415241748802,805.0178273616755,786.1895539684623,799.4979538295826,794.6115814380726,1709.0078015988179,808.3333391178031,807.7740735276451,792.9055899757245,1912.8316593901925,799.6098048062246,808.3475132632489,1739.6538973261615,791.2322621878816,801.1137260184005,786.841841835725,804.2019154289499,802.1853404241094,785.9443694614372,792.2262851515409,23.5847441585298
791.6485709836998,789.127540611372,811.1739881590246,803.0381859560488,826.2079309102998,789.914453159238,1969.2097597372795,788.9513720693748,804.6667098196608,797.114513041243,1781.4476007628134,795.820904542341,809.1377162138558,1831.9566919141505,817.1204028401789,798.2090671498385,802.8100925028181,791.435017625908,810.0947178859597,790.1500687418298,815.5878918449689,18.360829477855773
820.8953872169477,789.1417487111481,814.4849922989292,807.2156250512614,788.8803297422584,780.3737430832742,1886.7891600795974,802.2054142701387,815.2100622715938,792.1624647887558,1971.2729874222696,779.7419212688862,784.5427021330927,1893.1869738342841,782.5236349017174,803.9581978109592,778.6740437384516,800.9767037674834,791.5505856140651,801.9868000954741,784.6953859025663,38.7661561957123
783.9233897288194,806.793732829565,796.4023135421091,797.6913362615524,814.6417723875244,803.4965004729969,1992.0147857494462,812.1795915230556,790.5108347917517,817.3493657583681,1812.416591152213,789.2914758131556,815.8983897818068,1814.2855535070426,804.3477006455689,806.9285575581781,810.1263740964407,787.3550159304503,785.009840395416,799.2093265813544,816.296421311128,14.28442913418602
801.8474057889572,788.5120596484135,786.7395231391796,814.5326066332103,809.9685877346581,784.3519722863795,1839.5028552579283,794.868036354866,817.4736319791556,791.4322790617321,1864.9605688328616,819.1141908713972,805.7407122089401,1716.3696224848097,804.7543068252662,807.3463754545933,798.4184615562768,782.0689354746543,799.0815523566505,794.2087589036425,796.2732441604802,27.39488728143175
820.2360621922963,806.6631250090921,795.8653483887672,786.6139420027675,802.8063640449013,800.9534419944131,1954.2163791714122,792.820811092524,809.3219156426038,794.4445322051313,1715.1719311472687,787.1954442899753,813.9959464514579,1879.838341897615,792.0444293205911,790.1419619133218,832.4309296959474,796.1718281038703,799.1256467122282,795.1916621048802,797.5730125217472,18.476508025559166
